AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
25,-41,-58,35,35,5,1
30,-57,-63,37,50,5,1
20,-51,-57,35,45,-7,1
-5,-15,-48,31,10,-22,1
18,-52,-73,41,47,-5,1
-19,-24,-53,33,10,-21,1
30,-50,-56,34,38,18,1
-10,-18,-50,32,23,-18,1
24,-64,-49,31,28,-6,1
-92,32,-59,36,-34,-36,1
49,-63,-67,39,76,45,1
36,-58,-41,27,53,-30,1
28,45,-40,27,2,-27,1
-3,-23,-48,31,10,-26,1
48,-64,-60,36,64,40,1
-16,-25,-54,33,12,-25,1
21,-18,-39,26,33,5,1
-46,18,-70,40,-21,-43,1
-29,-16,-110,54,-30,-45,1
3,-47,-62,37,22,-2,1
34,-60,-51,32,52,32,1
47,-66,-46,30,75,57,1
4,-64,-59,36,44,13,1
4,-63,-68,39,45,-4,1
20,-62,-38,26,41,31,1
39,-19,-53,33,59,21,1
31,-69,-38,26,41,-11,1
-19,-29,-58,35,15,-16,1
38,-58,-56,34,59,32,1
-9,-29,-51,32,22,-7,1
18,-9,-46,30,33,8,1
31,-65,-53,33,53,29,1
-5,-65,-66,38,32,-4,1
39,-52,-52,32,57,-20,1
16,-56,-67,39,46,-1,1
25,-22,-41,27,29,-19,1
18,-59,-50,32,58,3,1
39,-58,-54,33,62,-14,1
19,-20,-51,32,31,9,1
1,-16,-56,34,18,-32,1
51,-60,-73,41,71,30,1
-9,-19,-67,39,26,-6,1
28,-64,-70,40,53,17,1
49,-64,-51,32,72,53,1
8,-18,-59,35,39,-6,1
57,-65,-55,34,61,25,1
-44,16,-89,47,-46,-48,1
31,-56,-64,37,43,18,1
-17,-28,-83,45,-28,-39,1
-23,-30,-52,33,-34,-61,1
15,-64,-66,39,46,-7,1
5,-26,-43,28,15,-19,1
26,-59,-58,35,36,-6,1
16,-71,-61,36,43,5,1
16,-59,-65,38,41,4,1
5,-24,-60,36,40,2,1
21,-59,-56,34,43,9,1
52,-62,-51,32,63,32,1
-15,-14,-46,30,10,-35,1
32,-72,-52,33,48,6,1
26,-58,-59,36,49,16,1
37,-52,-71,40,49,10,1
19,-62,-47,30,54,39,1
-12,0,-35,24,2,-38,1
1,-63,-58,35,48,26,1
27,-40,-52,33,36,-2,1
-54,33,-61,36,-33,-36,1
40,-61,-33,23,43,3,1
28,-61,-43,28,50,36,1
24,-54,-36,25,42,-28,1
-10,-24,-54,33,11,-29,1
-31,-19,-56,34,-33,-59,1
48,-73,-49,31,52,5,1
19,-74,-53,33,51,17,1
-24,-23,-49,31,17,-8,1
29,-58,-69,39,56,-5,1
25,-53,-66,38,57,-23,1
21,-65,-62,37,31,0,1
12,-23,-67,39,47,4,1
24,-61,-45,29,48,8,1
54,-60,-52,33,64,47,1
41,-58,-74,42,67,20,1
6,-66,-49,31,44,28,1
29,-61,-64,38,56,15,1
62,-70,-57,35,76,47,1
16,-63,-60,36,37,1,1
27,-52,-58,35,39,12,1
26,-61,-57,34,52,25,1
15,-60,-65,38,30,1,1
18,-70,-60,36,43,6,1
27,-63,-35,25,51,-31,1
49,-63,-21,17,50,41,1
1,-25,-56,34,37,-1,1
-61,-10,-70,40,-50,-66,1
28,-64,-55,34,38,3,1
32,-61,-35,25,55,-28,1
31,-50,-53,33,44,16,1
-12,-21,-44,29,14,-33,1
20,-50,-72,41,47,-3,1
-29,-25,-47,30,-37,-59,1
25,-39,-55,34,30,-6,1
37,-65,-42,28,63,43,1
27,-59,-69,39,57,3,1
41,-66,-75,42,72,35,1
31,-68,-53,33,40,-2,1
41,-63,-50,32,62,31,1
57,-73,-33,24,68,39,1
12,-64,-69,40,43,2,1
30,-56,-47,30,54,35,1
35,-65,-49,31,37,-4,1
23,-65,-59,36,33,-6,1
45,-57,-59,35,63,41,1
-55,-22,-53,33,2,-36,1
15,-59,-40,27,45,13,1
22,-58,-44,29,48,24,1
22,-59,-61,36,53,9,1
54,-69,-53,33,67,48,1
-24,5,-90,47,-34,-43,1
-66,30,-62,37,-40,-41,1
-10,-19,-57,35,26,-11,1
9,-53,-46,30,46,-15,1
39,-60,-51,32,54,39,1
45,-68,-32,23,60,55,1
12,-65,-51,32,50,-3,1
11,-63,-67,39,42,6,1
40,-64,-53,33,61,43,1
50,-66,-43,28,78,60,1
22,-73,-39,26,57,22,1
40,-63,-43,28,62,60,1
11,-19,-70,40,32,-4,1
-48,52,-57,35,-27,-38,1
-9,-19,-57,34,24,-19,1
41,-61,-52,32,46,12,1
46,-68,-52,33,66,39,1
-11,-29,-21,17,24,7,1
10,-51,-58,35,35,10,1
34,-54,-62,37,51,5,1
10,-63,-61,36,46,13,1
64,-65,-42,28,70,43,1
-1,-63,-57,35,20,-17,1
-10,-20,-60,36,33,3,1
41,-64,-70,40,70,28,1
39,-65,-36,25,43,2,1
29,-63,-58,35,37,3,1
24,-57,-49,31,39,14,1
49,-62,-51,32,70,40,1
18,-35,-53,33,24,-4,1
29,-64,-36,25,53,39,1
-3,-63,-64,37,20,-15,1
11,-15,-44,29,24,-8,1
57,-72,-39,26,74,42,1
43,-58,-70,40,59,16,1
46,-58,-48,31,68,-9,1
6,-12,-53,33,31,-12,1
23,-50,-69,40,50,-18,1
38,-19,-43,28,46,10,1
28,-54,-65,38,45,7,1
46,-56,-66,38,59,17,1
7,-31,-42,28,22,-8,1
45,-60,-67,39,61,27,1
0,-64,-71,40,47,8,1
-3,-31,-49,31,22,-11,1
16,-50,-69,40,26,3,1
33,-59,-66,38,52,11,1
-8,-5,-37,26,9,-29,1
22,-58,-36,25,49,-26,1
32,-63,-52,32,36,0,1
15,-59,-66,38,41,4,1
20,-66,-43,29,53,20,1
-4,-21,-46,30,12,-21,1
-61,-17,-52,33,-2,-31,1
37,-64,-50,32,54,27,1
24,-46,-61,36,36,-2,1
39,-62,-56,34,64,41,1
28,-62,-70,40,56,17,1
45,-60,-21,17,42,41,1
-22,9,-90,47,-40,-48,1
18,-26,-41,27,36,3,1
16,-49,-60,36,38,13,1
55,-66,-59,36,67,30,1
34,-54,-67,39,51,7,1
-15,-20,-84,45,-25,-49,1
40,-56,-60,36,40,5,1
33,-65,-69,40,63,29,1
54,-57,-63,37,66,32,1
2,-63,-52,33,34,-6,1
22,-63,-72,41,59,27,1
49,-64,-61,36,66,41,1
19,-66,-67,39,47,11,1
12,-19,-38,26,24,-14,1
19,-60,-69,40,51,20,1
49,-67,-52,33,75,37,1
36,-61,-73,41,60,18,1
14,-64,-47,30,32,-1,1
-1,-32,-43,28,43,8,1
-64,-36,-49,31,-34,-52,1
-6,-27,-61,36,36,-7,1
13,-65,-63,37,47,1,1
-9,-31,-25,19,30,11,1
-33,-25,-103,51,-29,-43,1
6,-22,-62,37,43,3,1
32,-65,-47,30,64,49,1
30,-60,-66,38,33,-1,1
29,-57,-46,30,43,16,1
18,-66,-53,33,44,7,1
47,-66,-51,32,73,55,1
18,-53,-51,32,42,18,1
42,-65,-49,31,42,4,1
39,-61,-68,39,52,19,1
33,-31,-36,25,41,5,1
34,-64,-64,38,59,23,1
17,-25,-43,28,37,4,1
24,-58,-65,38,39,1,1
14,-66,-61,36,36,6,1
59,-68,-45,29,76,56,1
24,-56,-71,40,49,4,1
15,-67,-62,37,49,5,1
2,-22,-44,29,12,-28,1
38,-63,-40,27,57,47,1
46,-63,-66,38,58,20,1
45,-52,-50,32,66,-14,1
30,-61,-48,31,50,28,1
49,-58,-69,40,73,49,1
21,-39,-53,33,30,-5,1
38,-63,-66,38,56,21,1
20,-57,-65,38,43,-6,1
29,-63,-58,35,37,3,1
26,-52,-62,37,39,15,1
20,-56,-45,30,36,13,1
-5,-26,-43,28,20,-25,1
1,-53,-35,24,30,-16,1
24,-45,-53,33,34,-8,1
-22,-41,-69,40,-20,-47,1
-5,-56,-55,34,26,8,1
40,-65,-51,32,63,45,1
-15,-25,-49,31,10,-17,1
7,-59,-30,22,39,-14,1
-36,11,-92,48,-49,-50,1
-14,-13,-43,29,7,-22,1
0,-56,-33,24,34,-13,1
50,-64,-18,16,55,46,1
-23,-28,-48,31,-32,-57,1
-2,-46,-49,31,19,-31,1
20,-62,-68,39,49,6,1
52,-72,-48,30,80,55,1
18,-61,-65,38,49,3,1
46,-65,-49,31,65,55,1
36,-63,-55,34,45,2,1
25,-56,-68,39,48,25,1
-22,-23,-73,41,19,-13,1
19,-60,-66,38,46,7,1
46,-60,-47,30,54,37,1
22,-48,-63,37,32,-4,1
46,-60,-60,36,64,25,1
45,-58,-70,40,70,22,1
32,-52,-64,38,41,5,1
42,-55,-66,38,59,26,1
-26,24,-47,30,-5,-23,1
25,-51,-63,37,51,-16,1
35,-64,-50,32,40,6,1
27,-60,-69,40,63,13,1
-16,-28,-44,29,15,-11,1
1,-66,-60,36,26,-12,1
50,-67,-51,32,69,35,1
25,-49,-58,35,40,12,1
-23,-18,-92,48,-28,-48,1
30,-50,-47,30,42,12,1
49,-64,-60,36,66,41,1
28,-54,-50,31,49,27,1
23,-20,-30,22,26,0,1
28,-28,-41,28,31,-7,1
39,-61,-50,31,57,41,1
27,-40,-61,36,34,5,1
-57,-25,-52,32,1,-20,1
3,-52,-42,28,31,17,1
54,-69,-47,30,74,59,1
55,-63,-26,20,54,45,1
25,-59,-64,38,46,9,1
14,-66,-37,25,53,19,1
6,-55,-60,36,32,-6,1
-13,23,-48,31,3,-17,1
-2,-66,-51,32,28,3,1
16,-58,-70,40,47,6,1
49,-67,-44,29,65,33,1
31,-59,-69,40,49,5,1
42,-57,-62,37,65,24,1
49,-65,-47,30,48,0,1
-20,-6,-54,33,3,-21,1
-6,-15,-29,22,16,-6,1
53,-65,-54,33,66,30,1
-16,34,-44,29,-1,-30,1
-49,-31,-50,32,9,-19,1
55,-72,-50,32,83,53,1
18,-49,-47,30,36,21,1
-20,-16,-52,32,10,-29,1
-42,-15,-76,42,-44,-58,1
39,-65,-40,27,56,32,1
16,-26,-46,30,38,3,1
-5,-29,-50,31,10,-23,1
34,-50,-63,37,51,21,1
7,-26,-42,28,20,-21,1
9,-56,-66,39,38,8,1
54,-66,-29,22,55,48,1
-10,-30,-78,43,-18,-40,1
18,-57,-57,35,48,-20,1
18,-33,-40,27,29,-14,1
22,-54,-69,40,51,-5,1
-20,-24,-93,48,-27,-51,1
43,-67,-43,29,44,1,1
20,-59,-63,37,46,14,1
16,-57,-66,38,46,0,1
8,-25,-58,35,38,1,1
-1,-15,-53,33,24,-20,1
10,-54,-65,38,41,9,1
32,-27,-38,26,32,-4,1
43,-69,-54,33,38,9,1
17,-60,-68,39,41,7,1
26,-59,-32,23,46,-30,1
-26,-18,-48,31,13,-20,1
42,-60,-55,34,62,21,1
33,-59,-52,33,53,25,1
17,-62,-63,37,51,9,1
-9,-21,-45,29,16,-33,1
41,-67,-46,30,44,0,1
39,-66,-45,30,64,43,1
39,-69,-40,27,50,0,1
51,-65,-45,29,74,-5,1
36,-54,-62,37,55,32,1
33,-62,-53,33,32,-2,1
13,-56,-62,37,34,-17,1
-14,-15,-57,35,12,-26,1
42,-55,-66,38,55,20,1
37,-58,-45,29,56,28,1
45,-70,-52,32,72,26,1
40,-66,-46,30,64,44,1
37,-49,-57,35,47,29,1
35,-51,-53,33,48,15,1
-12,-18,-59,36,20,-9,1
31,-58,-62,37,44,8,1
65,-71,-52,32,80,51,1
16,-61,-64,38,58,11,1
-3,-50,-65,38,27,6,1
42,-64,-45,29,61,39,1
1,-62,-62,37,47,5,1
2,-65,-60,36,47,5,1
13,-62,-62,37,39,5,1
9,-69,-63,37,44,10,1
-7,-18,-31,22,22,-2,1
24,-60,-64,38,59,24,1
-1,-65,-62,37,19,-21,1
50,-66,-54,34,61,21,1
23,-21,-32,23,34,-6,1
36,-58,-44,29,58,37,1
-6,-26,-54,34,27,-11,1
26,-37,-59,36,32,-1,1
19,-61,-71,40,45,10,1
10,-21,-43,28,37,11,1
23,-73,-54,33,49,10,1
30,-58,-34,24,49,-26,1
14,-65,-55,34,45,13,1
27,-56,-69,40,46,23,1
39,-65,-58,35,68,44,1
23,-51,-42,28,33,14,1
10,-63,-63,37,46,-1,1
-7,-62,-69,40,17,-16,1
-21,8,-90,47,-39,-46,1
6,-63,-59,36,35,-5,1
22,-62,-70,40,47,7,1
9,-61,-61,36,39,3,1
34,-64,-50,31,37,10,1
25,-55,-34,24,48,-32,1
60,-78,-43,29,75,49,1
23,-18,-64,37,56,13,1
-19,-16,-49,31,13,-18,1
61,-76,-38,26,64,28,1
12,-20,-69,40,44,1,1
22,-13,-64,38,37,-6,1
31,-25,-36,25,32,-7,1
34,-63,-62,37,53,16,1
23,-66,-51,32,33,-4,1
19,-60,-73,41,50,5,1
35,-69,-41,27,40,-3,1
8,-60,-63,37,50,12,1
-24,-23,-49,31,18,-8,1
31,-65,-63,37,52,20,1
5,48,-36,25,-2,-20,1
21,-57,-47,30,44,11,1
26,-50,-68,39,54,-32,1
13,-58,-49,31,55,-8,1
-27,-11,-76,42,-36,-58,1
69,-72,-47,30,73,32,1
50,-53,-55,34,53,34,1
39,-53,-68,39,50,18,1
40,-60,-60,36,47,12,1
48,-65,-35,24,61,51,1
-12,-29,-21,17,23,7,1
-12,-25,-68,39,29,-4,1
-3,-26,-59,35,41,-1,1
-44,-13,-73,41,-38,-53,1
24,-51,-70,40,34,0,1
46,-61,-57,35,59,38,1
6,-26,-48,31,12,-21,1
-43,-7,-83,45,-51,-63,1
28,-64,-72,41,62,29,1
-1,-61,-64,38,48,6,1
13,-52,-36,25,37,-27,1
29,-57,-59,36,42,8,1
66,-62,-45,29,75,49,1
32,-56,-70,40,61,11,1
-18,-24,-49,31,21,-6,1
39,-67,-56,34,48,8,1
-22,-20,-45,29,-40,-61,1
47,-67,-59,35,73,49,1
23,-58,-77,43,60,16,1
20,-51,-66,38,44,18,1
20,-59,-72,41,51,15,1
47,-65,-49,31,66,56,1
30,-58,-45,29,51,37,1
-12,21,-46,30,-6,-29,1
-16,-27,-53,33,16,-23,1
36,-56,-46,30,58,-29,1
-41,-12,-83,45,-41,-58,1
26,-25,-39,26,36,-5,1
-43,-11,-80,44,-45,-65,1
22,-56,-67,39,44,-7,1
50,-65,-68,39,77,44,1
-23,-16,-52,33,12,-14,1
46,-70,-44,29,65,52,1
4,-56,-30,22,40,-4,1
-17,-19,-44,29,1,-35,1
-25,-36,-51,32,-27,-51,1
20,-47,-47,30,40,8,1
48,-67,-32,23,62,47,1
29,-64,-47,30,53,14,1
33,-19,-48,31,54,-18,1
18,-59,-65,38,46,0,1
31,-61,-67,39,57,13,1
48,-61,-48,31,71,33,1
-13,-18,-53,33,6,-32,1
52,-67,-50,32,77,54,1
24,-55,-58,35,51,18,1
30,-55,-66,39,55,14,1
31,-49,-68,39,47,10,1
20,-61,-56,34,49,15,1
-23,-22,-86,46,-34,-57,1
35,-58,-70,40,58,18,1
5,-31,-35,24,39,11,1
-3,-66,-55,34,48,34,1
32,-63,-63,37,44,15,1
49,-65,-50,32,72,54,1
15,-58,-71,40,48,4,1
-27,-24,-53,33,-38,-61,1
43,-62,-52,32,60,27,1
21,-61,-67,39,44,-1,1
49,-69,-43,28,53,6,1
-29,5,-60,36,-5,-28,1
-22,-13,-58,35,4,-21,1
-7,-20,-54,33,29,-18,1
58,-67,-51,32,62,28,1
46,-70,-47,30,63,32,1
-35,14,-93,48,-49,-44,1
34,-57,-49,31,49,47,1
10,39,-42,28,-10,-24,1
38,-60,-49,31,62,47,1
-28,-18,-49,31,-40,-60,1
43,-64,-37,26,59,-23,1
3,-55,-59,36,31,5,1
42,-55,-59,36,59,5,1
38,-62,-60,36,62,20,1
16,-59,-47,30,43,16,1
-14,0,-40,27,-5,-38,1
43,-58,-43,29,57,-20,1
39,-59,-47,30,49,-28,1
28,-54,-49,31,44,3,1
19,-57,-72,41,51,17,1
6,-63,-59,35,35,-4,1
38,-64,-60,36,57,30,1
38,-71,-47,30,43,6,1
49,-57,-52,32,56,38,1
47,-63,-59,35,71,43,1
42,-64,-72,41,70,26,1
50,-64,-18,16,55,46,1
55,-64,-30,22,58,37,1
1,-65,-64,38,28,-13,1
31,-52,-69,39,40,6,1
14,-63,-65,38,51,9,1
24,-48,-62,37,41,0,1
40,-64,-42,28,55,37,1
41,-68,-47,30,45,0,1
23,-62,-37,26,47,30,1
19,-72,-57,35,45,10,1
47,-67,-50,31,74,52,1
33,-26,-45,29,49,16,1
30,-58,-66,38,59,18,1
-22,-9,-61,37,-41,-56,1
39,-57,-66,38,53,21,1
54,-62,-67,39,68,51,1
26,-39,-59,36,25,-1,1
48,-56,-51,32,56,35,1
47,-53,-65,38,55,33,1
57,-71,-51,32,82,52,1
54,-61,-39,27,63,27,1
17,-57,-69,40,39,-1,1
28,-57,-58,35,47,5,1
45,-58,-70,40,68,21,1
44,-65,-39,27,60,30,1
2,-26,-47,30,14,-26,1
44,-67,-35,24,48,4,1
-3,-62,-64,38,23,-11,1
18,-68,-53,33,46,6,1
-7,-22,-37,26,34,11,1
24,-38,-56,34,35,11,1
12,-54,-70,40,34,5,1
52,-62,-55,34,63,28,1
63,-73,-48,31,76,54,1
23,-65,-37,26,30,-12,1
7,-68,-65,38,39,5,1
-50,-34,-67,39,-50,-64,1
28,-53,-56,34,46,16,1
15,-56,-67,39,44,4,1
-16,-25,-85,46,-36,-50,1
51,-65,-51,32,74,52,1
-19,-12,-58,35,10,-20,1
-4,-67,-55,34,25,-16,1
-4,-67,-60,36,30,-12,1
4,-66,-21,17,48,17,1
26,-45,-64,38,36,-6,1
26,-63,-59,36,34,-8,1
35,-64,-36,25,55,33,1
46,-63,-37,25,43,-1,1
-65,-1,-39,26,-18,-44,1
27,-45,-58,35,36,4,1
20,-68,-62,37,39,5,1
19,-20,-39,26,45,28,1
1,-64,-61,37,25,-13,1
33,-63,-66,39,68,1,1
31,-53,-63,37,58,-23,1
51,-64,-54,33,64,14,1
28,-62,-68,39,39,12,1
8,-27,-37,26,21,-14,1
49,-62,-44,29,69,61,1
29,-56,-71,40,53,0,1
36,-55,-69,39,47,10,1
46,-54,-48,31,53,40,1
-31,28,-46,30,-17,-32,1
41,-59,-56,34,52,18,1
28,-61,-65,38,57,18,1
-10,-61,-56,34,14,-20,1
33,-63,-66,38,52,14,1
-12,-26,-58,35,24,-11,1
32,-65,-50,32,57,26,1
45,-55,-50,31,67,-14,1
12,-57,-73,41,42,8,1
35,-22,-67,39,52,23,1
9,-62,-57,35,36,12,1
52,-62,-59,36,67,39,1
-24,-17,-55,34,5,-26,1
-31,-35,-56,34,-37,-61,1
41,-56,-55,34,50,11,1
26,-56,-71,41,48,16,1
18,-55,-60,36,41,3,1
42,-58,-54,34,59,-19,1
-39,-32,-37,25,5,-32,1
0,-25,-57,35,35,-2,1
50,-66,-51,32,74,37,1
26,-64,-38,26,34,1,1
12,-52,-60,36,39,-22,1
7,-62,-61,36,34,-11,1
53,-69,-42,28,63,31,1
22,-51,-64,38,53,-18,1
-26,-24,-57,35,10,-16,1
30,-64,-54,33,55,29,1
-19,-32,-57,35,10,-14,1
36,-51,-65,38,41,16,1
16,-55,-47,30,50,-11,1
51,-66,-54,34,64,22,1
-5,-15,-48,31,10,-22,1
47,-18,-35,25,24,-11,1
2,-49,-68,39,33,13,1
5,-60,-68,39,26,-4,1
40,-56,-64,38,57,21,1
39,-16,-33,24,30,-10,1
52,-67,-22,18,56,47,1
7,-17,-40,27,31,1,1
38,-61,-34,24,59,32,1
-4,-20,-49,31,8,-28,1
16,-53,-65,38,45,3,1
49,-72,-52,33,79,35,1
48,-64,-69,40,72,24,1
-32,-8,-59,35,1,-24,1
26,-57,-46,30,45,22,1
36,-63,-72,41,60,23,1
-31,-23,-81,44,-42,-60,1
-19,-20,-50,32,7,-24,1
29,-52,-54,34,41,23,1
-48,50,-57,35,-25,-35,1
49,-62,-50,32,73,39,1
1,-63,-61,36,25,-14,1
1,-21,-62,37,31,-8,1
-5,-22,-52,32,13,-18,1
33,-66,-41,27,57,35,1
49,-64,-49,31,71,39,1
10,-63,-52,33,40,9,1
23,-59,-65,38,56,21,1
-8,-27,-26,20,22,0,1
37,-58,-71,40,61,27,1
10,-15,-61,36,33,-10,1
-5,-64,-57,35,21,-16,1
4,-51,-61,37,29,0,1
16,-60,-66,38,54,16,1
31,-51,-70,40,49,6,1
-14,-27,-52,32,18,-18,1
17,-63,-47,30,51,37,1
35,-64,-39,26,45,-10,1
-47,-19,-91,48,-50,-53,1
17,-56,-53,33,48,20,1
41,-57,-68,39,59,24,1
26,-48,-38,26,48,-34,1
20,-69,-54,33,41,4,1
20,-13,-42,28,18,-17,1
28,-56,-54,33,50,20,1
-23,7,-49,31,-3,-32,1
-7,-27,-61,36,34,-8,1
-55,58,-46,30,-32,-41,1
13,-58,-37,26,41,17,1
28,-48,-66,38,43,1,1
31,-62,-36,25,54,40,1
15,-43,-56,34,31,5,1
42,-63,-45,29,60,30,1
-13,11,-61,36,-10,-22,1
24,-46,-60,36,36,-4,1
-9,-14,-52,32,12,-17,1
5,-64,-45,29,52,-11,1
-10,15,-50,32,12,-11,1
27,-56,-45,29,51,12,1
-55,12,-86,46,-55,-56,1
32,-56,-67,39,47,13,1
36,-57,-44,29,46,18,1
66,-77,-45,29,82,49,1
1,-66,-63,37,48,2,1
-21,-21,-97,49,-35,-55,1
26,-55,-44,29,41,7,1
31,-55,-64,38,51,9,1
3,-52,-42,28,31,17,1
-84,7,-55,34,-36,-44,1
19,-60,-66,38,43,-13,1
16,-53,-51,32,41,17,1
25,-57,-59,36,52,17,1
33,-65,-69,40,63,29,1
22,-62,-50,32,51,11,1
8,-51,-61,37,25,-5,1
-18,30,-54,34,-10,-26,1
10,-15,-42,28,21,-16,1
9,-29,-54,33,35,-2,1
37,-54,-66,38,55,17,1
58,-65,-63,37,78,42,1
43,-64,-65,38,63,23,1
30,-55,-65,38,50,7,1
34,-62,-51,32,38,5,1
23,-60,-69,40,57,19,1
43,-47,-69,40,53,11,1
21,-54,-73,41,49,-4,1
16,-10,-43,28,19,-18,1
47,-63,-58,35,66,39,1
6,-60,-33,23,46,18,1
3,-58,-34,24,41,-8,1
41,-63,-43,28,56,33,1
5,-62,-50,31,41,25,1
32,-61,-69,40,58,24,1
37,-22,-29,22,51,38,1
37,-65,-46,30,61,39,1
-43,-2,-90,47,-57,-58,1
15,-30,-48,31,35,5,1
50,-61,-56,34,66,48,1
17,-55,-69,39,39,1,1
41,-57,-67,39,48,4,1
-18,-20,-52,32,-39,-62,1
19,-60,-64,38,42,-1,1
46,-59,-61,36,64,24,1
33,-53,-59,35,57,13,1
45,-59,-46,30,59,29,1
36,-20,-50,32,55,25,1
27,-18,-51,32,37,5,1
29,-67,-55,34,43,6,1
37,-62,-65,38,46,5,1
42,-67,-36,25,40,1,1
-57,-32,-43,28,0,-28,1
40,-57,-39,26,46,28,1
53,-66,-34,24,66,41,1
21,-58,-65,38,50,9,1
32,-61,-69,40,57,23,1
-4,-30,-50,32,11,-23,1
58,-62,-55,34,58,25,1
-23,-31,-52,33,-30,-50,1
5,-21,-56,34,36,-3,1
52,-67,-22,18,56,47,1
3,-62,-62,37,27,-11,1
-21,-25,-92,48,-26,-49,1
25,-61,-72,41,64,29,1
29,-56,-45,29,45,18,1
28,-52,-70,40,43,-7,1
37,-60,-36,25,29,-11,1
24,-65,-33,24,54,-30,1
50,-20,-46,30,56,19,1
23,-41,-61,36,31,-6,1
38,-67,-54,34,48,9,1
3,-26,-55,34,37,6,1
18,-56,-57,35,47,-26,1
41,-64,-50,32,64,24,1
40,-58,-53,33,56,41,1
39,-69,-40,27,50,0,1
33,-63,-52,32,56,31,1
8,-57,-70,40,49,2,1
-19,-17,-49,31,14,-17,1
2,-27,-51,32,39,7,1
-60,-4,-32,23,-19,-50,1
44,-62,-24,19,45,44,1
52,-68,-54,34,64,46,1
-4,-20,-54,33,32,-10,1
38,-61,-65,38,59,14,1
41,-63,-51,32,61,14,1
23,-69,-63,37,62,26,1
37,-53,-50,31,42,12,1
7,-13,-68,39,28,9,1
21,-65,-62,37,31,0,1
-48,-37,-35,24,-1,-40,1
37,-64,-34,24,44,5,1
36,-59,-52,33,52,26,1
21,-61,-44,29,42,20,1
-37,-4,-82,44,-40,-53,1
-5,-23,-40,27,15,-18,1
-10,-20,-59,36,22,-1,1
19,-60,-59,35,46,-13,1
13,-60,-74,42,45,8,1
-26,-24,-85,45,-30,-47,1
32,-54,-45,29,48,-33,1
20,-56,-67,39,48,18,1
45,-55,-60,36,54,27,1
45,-64,-37,26,42,2,1
30,-69,-54,33,44,8,1
21,-61,-74,41,56,19,1
13,-66,-62,37,48,2,1
36,-59,-37,26,32,-13,1
29,-54,-44,29,48,-17,1
3,-60,-53,33,35,17,1
1,-63,-56,34,33,15,1
37,-73,-44,29,58,21,1
4,-65,-58,35,29,-9,1
47,-62,-27,21,48,36,1
49,-64,-54,33,59,16,1
-39,-35,-42,28,3,-32,1
35,-60,-66,38,62,-3,1
-32,-19,-45,29,-41,-64,1
-49,12,-69,39,-19,-33,1
6,-57,-70,40,47,15,1
34,-55,-69,40,59,25,1
14,-28,-44,29,20,-13,1
41,-53,-50,31,59,-17,1
-12,-22,-53,33,25,-6,1
24,-51,-63,37,46,-31,1
6,-56,-60,36,41,19,1
34,-60,-44,29,35,-4,1
12,-54,-43,29,42,21,1
29,-51,-61,36,45,23,1
-30,11,-112,54,-40,-41,1
30,-59,-33,24,53,36,1
19,-16,-49,31,30,8,1
42,-58,-41,27,57,25,1
10,-60,-62,37,27,-2,1
-9,-23,-58,35,26,-20,1
-5,-25,-36,25,40,7,1
1,-64,-61,37,25,-13,1
-1,-62,-51,32,25,-17,1
46,-56,-62,37,58,31,1
40,-66,-39,26,44,1,1
15,-61,-61,36,28,0,1
46,-65,-38,26,64,54,1
29,-52,-47,30,39,7,1
13,-67,-62,37,42,-2,1
16,-58,-62,37,46,6,1
10,-63,-67,39,34,3,1
-33,53,-51,32,-21,-40,1
45,-67,-37,25,63,-20,1
3,-61,-60,36,46,7,1
6,-31,-48,31,35,-8,1
-15,36,-50,32,-26,-32,1
-7,-62,-53,33,27,-14,1
17,-54,-70,40,45,11,1
-4,-22,-26,20,27,4,1
48,-59,-47,30,60,31,1
27,-54,-46,30,42,29,1
-8,-28,-49,31,13,-20,1
-15,-20,-88,46,-25,-54,1
18,-26,-87,46,-2,-11,1
-2,-66,-56,34,20,-18,1
-9,-2,-64,38,10,-4,1
36,-64,-66,38,59,20,1
16,-58,-63,37,36,0,1
29,-54,-47,30,42,13,1
28,-21,-28,21,29,-1,1
21,-57,-53,33,43,10,1
36,-64,-56,34,64,23,1
5,-63,-60,36,34,0,1
41,-67,-36,25,43,2,1
32,-58,-45,29,51,34,1
19,-52,-66,38,49,1,1
5,-24,-60,36,40,2,1
32,-26,-35,25,34,-8,1
24,-56,-71,40,49,4,1
21,-53,-67,39,53,-3,1
-34,-7,-84,45,-37,-43,1
12,-15,-45,29,24,-8,1
21,-58,-67,39,52,16,1
33,-61,-61,37,40,-1,1
37,46,-41,27,12,-15,1
-6,-25,-53,33,10,-23,1
-43,-40,-34,24,12,-26,1
23,-62,-44,29,49,9,1
41,-55,-64,38,48,29,1
19,-58,-38,26,45,-28,1
-10,21,-53,33,2,-19,1
25,-74,-45,29,50,6,1
37,-10,-52,32,30,65,2
-47,5,-52,32,-27,20,2
-5,2,-73,41,-2,63,2
-32,-6,-50,31,-24,32,2
-30,-12,-30,22,-19,26,2
-6,-2,-42,28,-9,-5,2
-65,-4,-40,27,-47,-2,2
4,0,-70,40,-18,23,2
-71,-15,-34,24,-46,-20,2
-24,4,-50,31,-18,-6,2
-12,7,-44,29,-9,-5,2
-62,-11,-42,28,-39,18,2
-13,-4,-47,30,-11,37,2
-41,-4,-57,34,-38,-14,2
